id,doi,title,publication_year,topics,display_name,authorships,cited_by_count,keywords,grants,subfield,source,target,source_field,target_field
https://openalex.org/W1517240909,,Computer science as empirical inquiry symbols and search,1995,"b'[{""id"":""https://openalex.org/T10533"",""display_name"":""Teaching and Learning Programming"",""score"":0.6224,""subfield"":{""id"":""https://openalex.org/subfields/1706"",""display_name"":""Computer Science Applications""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10906"",""display_name"":""AI-based Problem Solving and Planning"",""score"":0.5827,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T12002"",""display_name"":""Computability, Logic, AI Algorithms"",""score"":0.5328,""subfield"":{""id"":""https://openalex.org/subfields/1703"",""display_name"":""Computational Theory and Mathematics""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Computer science as empirical inquiry symbols and search,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5111461011"",""display_name"":""Allen Newell"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Allen Newell"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",11,"b'[{""id"":""https://openalex.org/keywords/turing"",""display_name"":""Turing"",""score"":0.7172734},{""id"":""https://openalex.org/keywords/symbol"",""display_name"":""Symbol (formal)"",""score"":0.5036618}]'",b'[]',"b'[""Computational Theory and Mathematics"",""Computer Science Applications"",""Artificial Intelligence""]'",Artificial Intelligence,Developmental and Educational Psychology,Computer Science,Psychology
https://openalex.org/W1517240909,,Computer science as empirical inquiry symbols and search,1995,"b'[{""id"":""https://openalex.org/T10533"",""display_name"":""Teaching and Learning Programming"",""score"":0.6224,""subfield"":{""id"":""https://openalex.org/subfields/1706"",""display_name"":""Computer Science Applications""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10906"",""display_name"":""AI-based Problem Solving and Planning"",""score"":0.5827,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T12002"",""display_name"":""Computability, Logic, AI Algorithms"",""score"":0.5328,""subfield"":{""id"":""https://openalex.org/subfields/1703"",""display_name"":""Computational Theory and Mathematics""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Computer science as empirical inquiry symbols and search,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5111461011"",""display_name"":""Allen Newell"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Allen Newell"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",11,"b'[{""id"":""https://openalex.org/keywords/turing"",""display_name"":""Turing"",""score"":0.7172734},{""id"":""https://openalex.org/keywords/symbol"",""display_name"":""Symbol (formal)"",""score"":0.5036618}]'",b'[]',"b'[""Computational Theory and Mathematics"",""Computer Science Applications"",""Artificial Intelligence""]'",Artificial Intelligence,Developmental and Educational Psychology,Computer Science,Psychology
https://openalex.org/W1974359331,https://doi.org/10.1016/s1053-5357(97)90029-9,On the possibility of accurate public prediction,1997,"b'[{""id"":""https://openalex.org/T10108"",""display_name"":""Electoral Systems and Political Participation"",""score"":0.9948,""subfield"":{""id"":""https://openalex.org/subfields/3320"",""display_name"":""Political Science and International Relations""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T12592"",""display_name"":""Opinion Dynamics and Social Influence"",""score"":0.9937,""subfield"":{""id"":""https://openalex.org/subfields/3109"",""display_name"":""Statistical and Nonlinear Physics""},""field"":{""id"":""https://openalex.org/fields/31"",""display_name"":""Physics and Astronomy""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10646"",""display_name"":""Experimental Behavioral Economics Studies"",""score"":0.9932,""subfield"":{""id"":""https://openalex.org/subfields/3311"",""display_name"":""Safety Research""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",On the possibility of accurate public prediction,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon Univ (USA)""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon Univ (USA)"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",10,"b'[{""id"":""https://openalex.org/keywords/discontinuity"",""display_name"":""Discontinuity (linguistics)"",""score"":0.70384336}]'",b'[]',"b'[""Safety Research"",""Political Science and International Relations"",""Statistical and Nonlinear Physics""]'",Genetics,"Public Health, Environmental and Occupational Health","Biochemistry, Genetics and Molecular Biology",Medicine
https://openalex.org/W1974359331,https://doi.org/10.1016/s1053-5357(97)90029-9,On the possibility of accurate public prediction,1997,"b'[{""id"":""https://openalex.org/T10108"",""display_name"":""Electoral Systems and Political Participation"",""score"":0.9948,""subfield"":{""id"":""https://openalex.org/subfields/3320"",""display_name"":""Political Science and International Relations""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T12592"",""display_name"":""Opinion Dynamics and Social Influence"",""score"":0.9937,""subfield"":{""id"":""https://openalex.org/subfields/3109"",""display_name"":""Statistical and Nonlinear Physics""},""field"":{""id"":""https://openalex.org/fields/31"",""display_name"":""Physics and Astronomy""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10646"",""display_name"":""Experimental Behavioral Economics Studies"",""score"":0.9932,""subfield"":{""id"":""https://openalex.org/subfields/3311"",""display_name"":""Safety Research""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",On the possibility of accurate public prediction,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon Univ (USA)""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon Univ (USA)"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",10,"b'[{""id"":""https://openalex.org/keywords/discontinuity"",""display_name"":""Discontinuity (linguistics)"",""score"":0.70384336}]'",b'[]',"b'[""Safety Research"",""Political Science and International Relations"",""Statistical and Nonlinear Physics""]'",Genetics,"Public Health, Environmental and Occupational Health","Biochemistry, Genetics and Molecular Biology",Medicine
https://openalex.org/W1974359331,https://doi.org/10.1016/s1053-5357(97)90029-9,On the possibility of accurate public prediction,1997,"b'[{""id"":""https://openalex.org/T10108"",""display_name"":""Electoral Systems and Political Participation"",""score"":0.9948,""subfield"":{""id"":""https://openalex.org/subfields/3320"",""display_name"":""Political Science and International Relations""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T12592"",""display_name"":""Opinion Dynamics and Social Influence"",""score"":0.9937,""subfield"":{""id"":""https://openalex.org/subfields/3109"",""display_name"":""Statistical and Nonlinear Physics""},""field"":{""id"":""https://openalex.org/fields/31"",""display_name"":""Physics and Astronomy""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10646"",""display_name"":""Experimental Behavioral Economics Studies"",""score"":0.9932,""subfield"":{""id"":""https://openalex.org/subfields/3311"",""display_name"":""Safety Research""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",On the possibility of accurate public prediction,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon Univ (USA)""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon Univ (USA)"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",10,"b'[{""id"":""https://openalex.org/keywords/discontinuity"",""display_name"":""Discontinuity (linguistics)"",""score"":0.70384336}]'",b'[]',"b'[""Safety Research"",""Political Science and International Relations"",""Statistical and Nonlinear Physics""]'",Genetics,"Public Health, Environmental and Occupational Health","Biochemistry, Genetics and Molecular Biology",Medicine
https://openalex.org/W2140737776,https://doi.org/10.1109/21.59964,Optimal probe selection in diagnostic search,1990,"b'[{""id"":""https://openalex.org/T10906"",""display_name"":""AI-based Problem Solving and Planning"",""score"":0.994,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T12072"",""display_name"":""Machine Learning and Algorithms"",""score"":0.9866,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T12549"",""display_name"":""Image and Object Detection Techniques"",""score"":0.9845,""subfield"":{""id"":""https://openalex.org/subfields/1707"",""display_name"":""Computer Vision and Pattern Recognition""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Optimal probe selection in diagnostic search,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5063708671"",""display_name"":""I.S. Bhandari"",""orcid"":""https://orcid.org/0000-0002-0791-8901""},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""I.S. Bhandari"",""raw_affiliation_strings"":[""Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA""],""affiliations"":[{""raw_affiliation_string"":""Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""H.A. Simon"",""raw_affiliation_strings"":[""Departments of Psychology and Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA""],""affiliations"":[{""raw_affiliation_string"":""Departments of Psychology and Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5024012980"",""display_name"":""Daniel P. Siewiorek"",""orcid"":""https://orcid.org/0000-0001-6644-3929""},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""D.P. Siewiorek"",""raw_affiliation_strings"":[""Departments of Electrical and Computer Engineering and Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA""],""affiliations"":[{""raw_affiliation_string"":""Departments of Electrical and Computer Engineering and Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",9,b'[]',b'[]',"b'[""Computer Vision and Pattern Recognition"",""Artificial Intelligence""]'","Public Health, Environmental and Occupational Health",Sociology and Political Science,Medicine,Social Sciences
https://openalex.org/W2569124576,,Applications and Misapplications of Cognitive Psychology to Mathematics Instruction.,2000,"b'[{""id"":""https://openalex.org/T11902"",""display_name"":""Intelligent Tutoring Systems and Adaptive Learning"",""score"":0.9841,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10636"",""display_name"":""Innovative Teaching and Learning Methods"",""score"":0.9749,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T13447"",""display_name"":""Educational and Psychological Assessments"",""score"":0.9725,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Applications and Misapplications of Cognitive Psychology to Mathematics Instruction.,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108509252"",""display_name"":""John R. Anderson"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""John R. Anderson"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5050258739"",""display_name"":""Lynne M. Reder"",""orcid"":""https://orcid.org/0000-0002-6858-4466""},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Lynne M. Reder"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",8,b'[]',b'[]',"b'[""Developmental and Educational Psychology"",""Artificial Intelligence""]'",Genetics,Sociology and Political Science,"Biochemistry, Genetics and Molecular Biology",Social Sciences
https://openalex.org/W86365902,https://doi.org/10.1093/oso/9780198250579.003.0005,A Chinese Room that Understands,2002,"b'[{""id"":""https://openalex.org/T12002"",""display_name"":""Computability, Logic, AI Algorithms"",""score"":0.8782,""subfield"":{""id"":""https://openalex.org/subfields/1703"",""display_name"":""Computational Theory and Mathematics""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",A Chinese Room that Understands,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A Simon"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5089248652"",""display_name"":""S A Eisenstadt"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Stuart A Eisenstadt"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",8,"b'[{""id"":""https://openalex.org/keywords/turing-test"",""display_name"":""Turing test"",""score"":0.60506296},{""id"":""https://openalex.org/keywords/natural-language-understanding"",""display_name"":""Natural language understanding"",""score"":0.4749332}]'",b'[]',"b'[""Computational Theory and Mathematics""]'",Artificial Intelligence,Developmental and Educational Psychology,Computer Science,Psychology
https://openalex.org/W876688912,https://doi.org/10.1017/cbo9780511529627.016,Scientific Discovery and Inventive Engineering Design,2001,"b'[{""id"":""https://openalex.org/T10672"",""display_name"":""Design Education and Practice"",""score"":0.6269,""subfield"":{""id"":""https://openalex.org/subfields/2210"",""display_name"":""Mechanical Engineering""},""field"":{""id"":""https://openalex.org/fields/22"",""display_name"":""Engineering""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Scientific Discovery and Inventive Engineering Design,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5065865377"",""display_name"":""Jonathan Cagan"",""orcid"":""https://orcid.org/0000-0002-3935-9219""},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Jonathan Cagan"",""raw_affiliation_strings"":[""Carnegie Mellon University, Pennsylvania""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University, Pennsylvania"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5047454028"",""display_name"":""Kenneth Kotovsky"",""orcid"":""https://orcid.org/0000-0001-7199-9403""},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Kenneth Kotovsky"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",8,"b'[{""id"":""https://openalex.org/keywords/scientific-discovery"",""display_name"":""Scientific discovery"",""score"":0.46415198}]'",b'[]',"b'[""Mechanical Engineering""]'",Developmental and Educational Psychology,Economics and Econometrics,Psychology,"Economics, Econometrics and Finance"
https://openalex.org/W4247101612,https://doi.org/10.1037/e666602011-336,Modeling Strategy Shifts in a Problem-Solving Task,1975,"b'[{""id"":""https://openalex.org/T11810"",""display_name"":""Complex Systems and Decision Making"",""score"":0.8419,""subfield"":{""id"":""https://openalex.org/subfields/1803"",""display_name"":""Management Science and Operations Research""},""field"":{""id"":""https://openalex.org/fields/18"",""display_name"":""Decision Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Modeling Strategy Shifts in a Problem-Solving Task,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5062088583"",""display_name"":""Stephen K. Reed"",""orcid"":""https://orcid.org/0000-0002-2375-840X""},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Stephen K. Reed"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",7,b'[]',b'[]',"b'[""Management Science and Operations Research""]'",Artificial Intelligence,Economics and Econometrics,Computer Science,"Economics, Econometrics and Finance"
https://openalex.org/W2921849241,https://doi.org/10.4324/9781315127705-3,Human Behavior and Organization,2017,"b'[{""id"":""https://openalex.org/T11810"",""display_name"":""Complex Systems and Decision Making"",""score"":0.1279,""subfield"":{""id"":""https://openalex.org/subfields/1803"",""display_name"":""Management Science and Operations Research""},""field"":{""id"":""https://openalex.org/fields/18"",""display_name"":""Decision Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Human Behavior and Organization,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5031526783"",""display_name"":""Donald W. Smithburg"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Donald W. Smithburg"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5071359623"",""display_name"":""Victor A. Thompson"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Victor A. Thompson"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",4,b'[]',b'[]',"b'[""Management Science and Operations Research""]'",Artificial Intelligence,Artificial Intelligence,Computer Science,Computer Science
https://openalex.org/W4205269293,https://doi.org/10.1007/978-3-662-24930-7,Die Wissenschaften vom Künstlichen,1994,"b'[{""id"":""https://openalex.org/T13558"",""display_name"":""Philosophy, Science, and History"",""score"":0.784,""subfield"":{""id"":""https://openalex.org/subfields/1207"",""display_name"":""History and Philosophy of Science""},""field"":{""id"":""https://openalex.org/fields/12"",""display_name"":""Arts and Humanities""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Die Wissenschaften vom Künstlichen,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",10,b'[]',b'[]',"b'[""History and Philosophy of Science""]'",Developmental and Educational Psychology,Experimental and Cognitive Psychology,Psychology,Psychology
https://openalex.org/W4252199782,https://doi.org/10.1007/bf00124609,Machine discovery,1995,"b'[{""id"":""https://openalex.org/T12805"",""display_name"":""Cognitive Science and Mapping"",""score"":0.9953,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T11303"",""display_name"":""Bayesian Modeling and Causal Inference"",""score"":0.9839,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10906"",""display_name"":""AI-based Problem Solving and Planning"",""score"":0.9734,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Machine discovery,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert Simon"",""raw_affiliation_strings"":[""Department of Computer Science, Carnegie Mellon University, Pittsburgh, USA"",""Department of Psychology, Carnegie Mellon University, Pittsburgh, USA""],""affiliations"":[{""raw_affiliation_string"":""Department of Computer Science, Carnegie Mellon University, Pittsburgh, USA"",""institution_ids"":[""https://openalex.org/I74973139""]},{""raw_affiliation_string"":""Department of Psychology, Carnegie Mellon University, Pittsburgh, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",10,"b'[{""id"":""https://openalex.org/keywords/scientific-discovery"",""display_name"":""Scientific discovery"",""score"":0.8002858},{""id"":""https://openalex.org/keywords/business-process-discovery"",""display_name"":""Business process discovery"",""score"":0.43771505}]'",b'[]',"b'[""Artificial Intelligence""]'",Hardware and Architecture,Hardware and Architecture,Computer Science,Computer Science
