id,doi,title,publication_year,primary_topic,topics,display_name,authorships,cited_by_count,keywords,grants
https://openalex.org/W4238279299,https://doi.org/10.4324/9781315127705-25,Administrative Responsibility: Informal Controls,2017,Legal principles and applications,"b'[{""id"":""https://openalex.org/T12982"",""display_name"":""Legal principles and applications"",""score"":0.1032,""subfield"":{""id"":""https://openalex.org/subfields/3308"",""display_name"":""Law""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T12185"",""display_name"":""Regulation and Compliance Studies"",""score"":0.093,""subfield"":{""id"":""https://openalex.org/subfields/1408"",""display_name"":""Strategy and Management""},""field"":{""id"":""https://openalex.org/fields/14"",""display_name"":""Business, Management and Accounting""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Administrative Responsibility: Informal Controls,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5031526783"",""display_name"":""Donald W. Smithburg"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Donald W. Smithburg"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5071359623"",""display_name"":""Victor A. Thompson"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Victor A. Thompson"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,b'[]',b'[]'
https://openalex.org/W4244015977,https://doi.org/10.1057/9780230226203.1391,"rationality, bounded",2008,Decision-Making and Behavioral Economics,"b'[{""id"":""https://openalex.org/T10315"",""display_name"":""Decision-Making and Behavioral Economics"",""score"":0.8923,""subfield"":{""id"":""https://openalex.org/subfields/1800"",""display_name"":""General Decision Sciences""},""field"":{""id"":""https://openalex.org/fields/18"",""display_name"":""Decision Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10646"",""display_name"":""Experimental Behavioral Economics Studies"",""score"":0.8886,""subfield"":{""id"":""https://openalex.org/subfields/3311"",""display_name"":""Safety Research""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10785"",""display_name"":""Economic Theory and Institutions"",""score"":0.7786,""subfield"":{""id"":""https://openalex.org/subfields/2002"",""display_name"":""Economics and Econometrics""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'","rationality, bounded","b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,"b'[{""id"":""https://openalex.org/keywords/satisficing"",""display_name"":""Satisficing"",""score"":0.9520598},{""id"":""https://openalex.org/keywords/bounded-rationality"",""display_name"":""Bounded rationality"",""score"":0.9381119},{""id"":""https://openalex.org/keywords/maximization"",""display_name"":""Maximization"",""score"":0.49284434},{""id"":""https://openalex.org/keywords/theme"",""display_name"":""Theme (computing)"",""score"":0.47013006},{""id"":""https://openalex.org/keywords/rational-planning-model"",""display_name"":""Rational planning model"",""score"":0.45672283},{""id"":""https://openalex.org/keywords/great-rationality-debate"",""display_name"":""Great Rationality Debate"",""score"":0.43693054}]'",b'[]'
https://openalex.org/W4249744676,https://doi.org/10.1057/9780230226203.0510,"Evans, Griffith Conrad (1887–1973)",2008,Economic Theory and Policy,"b'[{""id"":""https://openalex.org/T11742"",""display_name"":""Economic Theory and Policy"",""score"":0.2285,""subfield"":{""id"":""https://openalex.org/subfields/2000"",""display_name"":""General Economics, Econometrics and Finance""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'","Evans, Griffith Conrad (1887–1973)","b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,b'[]',b'[]'
https://openalex.org/W632137935,,Heinrich Mann : Mirror and Antagonist of his time,2008,,b'[]',Heinrich Mann : Mirror and Antagonist of his time,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert Alexander Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,b'[]',b'[]'
https://openalex.org/W1854490327,https://doi.org/10.1422/3441,"Spiegare l'ineffabile: l'intelligenza artificiale a proposito di intuizione, insight e ispirazione",1997,Cognitive Science and Mapping,"b'[{""id"":""https://openalex.org/T12805"",""display_name"":""Cognitive Science and Mapping"",""score"":0.395,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'","Spiegare l'ineffabile: l'intelligenza artificiale a proposito di intuizione, insight e ispirazione","b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",1,b'[]',b'[]'
https://openalex.org/W4242901718,https://doi.org/10.1007/978-94-017-2124-0_1,Machine Discovery,1997,Cognitive Science and Mapping,"b'[{""id"":""https://openalex.org/T12805"",""display_name"":""Cognitive Science and Mapping"",""score"":0.9927,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T11303"",""display_name"":""Bayesian Modeling and Causal Inference"",""score"":0.9816,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10906"",""display_name"":""AI-based Problem Solving and Planning"",""score"":0.9749,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Machine Discovery,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert Simon"",""raw_affiliation_strings"":[""Departments of Computer Science and Psychology, Carnegie Mellon University, Pittsburgh, USA""],""affiliations"":[{""raw_affiliation_string"":""Departments of Computer Science and Psychology, Carnegie Mellon University, Pittsburgh, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",1,"b'[{""id"":""https://openalex.org/keywords/scientific-discovery"",""display_name"":""Scientific discovery"",""score"":0.75569546},{""id"":""https://openalex.org/keywords/business-process-discovery"",""display_name"":""Business process discovery"",""score"":0.44767275}]'",b'[]'
https://openalex.org/W4249590792,https://doi.org/10.21236/ada225618,Fitness Requirements for Scientific Theories Containing Recursive Theoretical Terms,1990,Innovative Teaching and Learning Methods,"b'[{""id"":""https://openalex.org/T10636"",""display_name"":""Innovative Teaching and Learning Methods"",""score"":0.5331,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10072"",""display_name"":""Science Education and Pedagogy"",""score"":0.4954,""subfield"":{""id"":""https://openalex.org/subfields/3304"",""display_name"":""Education""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Fitness Requirements for Scientific Theories Containing Recursive Theoretical Terms,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5103357388"",""display_name"":""Wei-Min Shen"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Wei-Min Shen"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",1,b'[]',b'[]'
https://openalex.org/W196820382,,Administrative behavior; a study of decision making processes in administrative Organization : with a new introduction / Hebert A. simon,1961,"Management, Economics, and Public Policy","b'[{""id"":""https://openalex.org/T14477"",""display_name"":""Management, Economics, and Public Policy"",""score"":0.2076,""subfield"":{""id"":""https://openalex.org/subfields/1406"",""display_name"":""Marketing""},""field"":{""id"":""https://openalex.org/fields/14"",""display_name"":""Business, Management and Accounting""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Administrative behavior; a study of decision making processes in administrative Organization : with a new introduction / Hebert A. simon,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,b'[]',b'[]'
https://openalex.org/W2077443608,https://doi.org/10.1007/bf00634582,Comment: The meaning and uses of models,1961,"Philosophy, Science, and History","b'[{""id"":""https://openalex.org/T13558"",""display_name"":""Philosophy, Science, and History"",""score"":0.9825,""subfield"":{""id"":""https://openalex.org/subfields/1207"",""display_name"":""History and Philosophy of Science""},""field"":{""id"":""https://openalex.org/fields/12"",""display_name"":""Arts and Humanities""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10778"",""display_name"":""Philosophy and History of Science"",""score"":0.9567,""subfield"":{""id"":""https://openalex.org/subfields/1207"",""display_name"":""History and Philosophy of Science""},""field"":{""id"":""https://openalex.org/fields/12"",""display_name"":""Arts and Humanities""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Comment: The meaning and uses of models,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I196817621"",""display_name"":""Carnegie Institution for Science"",""ror"":""https://ror.org/04jr01610"",""country_code"":""US"",""type"":""nonprofit"",""lineage"":[""https://openalex.org/I196817621""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Institute of Technology, Pittsburgh,""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Institute of Technology, Pittsburgh,"",""institution_ids"":[""https://openalex.org/I196817621""]}]}]'",0,"b'[{""id"":""https://openalex.org/keywords/philosophy-of-language"",""display_name"":""Philosophy of language"",""score"":0.8748548}]'",b'[]'
https://openalex.org/W2240549312,,Administrative behavior : a study of decision making process in administrative organization / Herbert A. Simon,1961,"Management, Economics, and Public Policy","b'[{""id"":""https://openalex.org/T14477"",""display_name"":""Management, Economics, and Public Policy"",""score"":0.0482,""subfield"":{""id"":""https://openalex.org/subfields/1406"",""display_name"":""Marketing""},""field"":{""id"":""https://openalex.org/fields/14"",""display_name"":""Business, Management and Accounting""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T14338"",""display_name"":""Leadership, Human Resources, Global Affairs"",""score"":0.0435,""subfield"":{""id"":""https://openalex.org/subfields/3320"",""display_name"":""Political Science and International Relations""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Administrative behavior : a study of decision making process in administrative organization / Herbert A. Simon,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,b'[]',b'[]'
https://openalex.org/W2330507802,https://doi.org/10.2307/973633,"Organizations, Computers, Logic",1961,Complex Systems and Decision Making,"b'[{""id"":""https://openalex.org/T11810"",""display_name"":""Complex Systems and Decision Making"",""score"":0.1767,""subfield"":{""id"":""https://openalex.org/subfields/1803"",""display_name"":""Management Science and Operations Research""},""field"":{""id"":""https://openalex.org/fields/18"",""display_name"":""Decision Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'","Organizations, Computers, Logic","b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5090611870"",""display_name"":""Benjamin F. Walter"",""orcid"":""https://orcid.org/0000-0003-2450-7722""},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Benjamin Walter"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5028224523"",""display_name"":""Rikard Morell"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""R. W. Morell"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,b'[]',b'[]'
https://openalex.org/W4234025224,https://doi.org/10.1037/e685262012-114,Simulation of cognitive processes,1963,Cognitive Science and Mapping,"b'[{""id"":""https://openalex.org/T12805"",""display_name"":""Cognitive Science and Mapping"",""score"":0.2125,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Simulation of cognitive processes,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5111461011"",""display_name"":""Allen Newell"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Allen Newell"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,b'[]',b'[]'
https://openalex.org/W4237879539,https://doi.org/10.1057/978-1-349-95189-5_410,Causality in Economic Nodels,2018,Complex Systems and Time Series Analysis,"b'[{""id"":""https://openalex.org/T11270"",""display_name"":""Complex Systems and Time Series Analysis"",""score"":0.385,""subfield"":{""id"":""https://openalex.org/subfields/2002"",""display_name"":""Economics and Econometrics""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Causality in Economic Nodels,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,"b'[{""id"":""https://openalex.org/keywords/causality"",""display_name"":""Causality"",""score"":0.8103838},{""id"":""https://openalex.org/keywords/component"",""display_name"":""Component (thermodynamics)"",""score"":0.6077284},{""id"":""https://openalex.org/keywords/affect"",""display_name"":""Affect"",""score"":0.47306144},{""id"":""https://openalex.org/keywords/wish"",""display_name"":""Wish"",""score"":0.42828012}]'",b'[]'
https://openalex.org/W4243442859,https://doi.org/10.1057/978-1-349-95189-5_552,"Evans, Griffith Conrad (1887–1973)",2018,Medical History and Innovations,"b'[{""id"":""https://openalex.org/T12990"",""display_name"":""Medical History and Innovations"",""score"":0.9815,""subfield"":{""id"":""https://openalex.org/subfields/1202"",""display_name"":""History""},""field"":{""id"":""https://openalex.org/fields/12"",""display_name"":""Arts and Humanities""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'","Evans, Griffith Conrad (1887–1973)","b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",0,b'[]',b'[]'
https://openalex.org/W4245911694,https://doi.org/10.1017/s0031824800039805,PSA volume 30 issue 1 Cover and Back matter,1963,,b'[]',PSA volume 30 issue 1 Cover and Back matter,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5020422560"",""display_name"":""Paul Michael Kurtz"",""orcid"":""https://orcid.org/0000-0002-0900-1654""},""institutions"":[{""id"":""https://openalex.org/I177328695"",""display_name"":""Union College"",""ror"":""https://ror.org/058w5nk68"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I177328695""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Paul Kurtz"",""raw_affiliation_strings"":[""Union College, Schenectady, N. Y.;""],""affiliations"":[{""raw_affiliation_string"":""Union College, Schenectady, N. Y.;"",""institution_ids"":[""https://openalex.org/I177328695""]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5110892351"",""display_name"":""Bailey Hall"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I177328695"",""display_name"":""Union College"",""ror"":""https://ror.org/058w5nk68"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I177328695""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Bailey Hall"",""raw_affiliation_strings"":[""Union College, Schenectady, N. Y.;""],""affiliations"":[{""raw_affiliation_string"":""Union College, Schenectady, N. Y.;"",""institution_ids"":[""https://openalex.org/I177328695""]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5095573343"",""display_name"":""Librairie Philosophique"",""orcid"":null},""institutions"":[],""countries"":[""FR""],""is_corresponding"":false,""raw_author_name"":""Librairie Philosophique"",""raw_affiliation_strings"":["", Place de la Sorbonne Paris ye, France""],""affiliations"":[{""raw_affiliation_string"":"", Place de la Sorbonne Paris ye, France"",""institution_ids"":[]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5095573344"",""display_name"":""J Vrin"",""orcid"":null},""institutions"":[],""countries"":[""FR""],""is_corresponding"":false,""raw_author_name"":""J Vrin"",""raw_affiliation_strings"":["", Place de la Sorbonne Paris ye, France""],""affiliations"":[{""raw_affiliation_string"":"", Place de la Sorbonne Paris ye, France"",""institution_ids"":[]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I196817621"",""display_name"":""Carnegie Institution for Science"",""ror"":""https://ror.org/04jr01610"",""country_code"":""US"",""type"":""nonprofit"",""lineage"":[""https://openalex.org/I196817621""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert Simon"",""raw_affiliation_strings"":[""Carnegie Institute of Technology, Pittsburgh, Penn.""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Institute of Technology, Pittsburgh, Penn."",""institution_ids"":[""https://openalex.org/I196817621""]}]}]'",0,"b'[{""id"":""https://openalex.org/keywords/content"",""display_name"":""Content (measure theory)"",""score"":0.5432317}]'",b'[]'
https://openalex.org/W2046596343,https://doi.org/10.1093/bjps/42.3.339,Black Ravens and a White Shoe,1991,Philosophy and History of Science,"b'[{""id"":""https://openalex.org/T10778"",""display_name"":""Philosophy and History of Science"",""score"":0.975,""subfield"":{""id"":""https://openalex.org/subfields/1207"",""display_name"":""History and Philosophy of Science""},""field"":{""id"":""https://openalex.org/fields/12"",""display_name"":""Arts and Humanities""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10895"",""display_name"":""Species Distribution and Climate Change"",""score"":0.9594,""subfield"":{""id"":""https://openalex.org/subfields/2302"",""display_name"":""Ecological Modeling""},""field"":{""id"":""https://openalex.org/fields/23"",""display_name"":""Environmental Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T11252"",""display_name"":""Evolutionary Game Theory and Cooperation"",""score"":0.9317,""subfield"":{""id"":""https://openalex.org/subfields/3312"",""display_name"":""Sociology and Political Science""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Black Ravens and a White Shoe,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""HERBERT A. SIMON"",""raw_affiliation_strings"":[""Department of Philosophy, Carnegie Mellon University.""],""affiliations"":[{""raw_affiliation_string"":""Department of Philosophy, Carnegie Mellon University."",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",1,"b'[{""id"":""https://openalex.org/keywords/proposition"",""display_name"":""Proposition"",""score"":0.7695389},{""id"":""https://openalex.org/keywords/white"",""display_name"":""White (mutation)"",""score"":0.5440821}]'",b'[]'
https://openalex.org/W2241071888,,Una teoría formal de la relación laboral,1994,Labor Law and Work Dynamics,"b'[{""id"":""https://openalex.org/T14003"",""display_name"":""Labor Law and Work Dynamics"",""score"":0.9974,""subfield"":{""id"":""https://openalex.org/subfields/3320"",""display_name"":""Political Science and International Relations""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T14490"",""display_name"":""Human Rights and Immigration"",""score"":0.9938,""subfield"":{""id"":""https://openalex.org/subfields/3312"",""display_name"":""Sociology and Political Science""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T13911"",""display_name"":""Employment, Labor, and Gender Studies"",""score"":0.9925,""subfield"":{""id"":""https://openalex.org/subfields/3311"",""display_name"":""Safety Research""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Una teoría formal de la relación laboral,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",1,b'[]',b'[]'
https://openalex.org/W2280194267,,Herbert Simon remembers Allen Newell,1992,Philosophy and History of Science,"b'[{""id"":""https://openalex.org/T10778"",""display_name"":""Philosophy and History of Science"",""score"":0.4177,""subfield"":{""id"":""https://openalex.org/subfields/1207"",""display_name"":""History and Philosophy of Science""},""field"":{""id"":""https://openalex.org/fields/12"",""display_name"":""Arts and Humanities""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Herbert Simon remembers Allen Newell,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",1,b'[]',b'[]'
https://openalex.org/W2364654568,https://doi.org/10.14288/1.0109033,Why economists disagree,1986,Economic Theory and Institutions,"b'[{""id"":""https://openalex.org/T10785"",""display_name"":""Economic Theory and Institutions"",""score"":0.567,""subfield"":{""id"":""https://openalex.org/subfields/2002"",""display_name"":""Economics and Econometrics""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Why economists disagree,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",1,b'[]',b'[]'
